""	"baseMean"	"baseMean_LFe"	"baseMean_HFe"	"baseMean_MFe"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_3171"	2415.29839857032	2179.30449210664	2421.43359643755	2642.08950823314	0.153622630555927	0.228194714719167	0.673208539229257	0.500814629372881	0.819514848064714	2000	3460	2791	1788	2025	3409	1921	"   548.50"	"   532.25"	"   511.40"	"   589.09"	"   367.80"	"   610.69"	"   541.50"	" 9.0994"	" 9.0560"	" 8.9983"	" 9.2024"	" 8.5228"	" 9.2543"	" 9.0809"	"Tery_3171"	"gene3198"	"CDS"	4839782	4841212	"-"	"CP000393.1"	"dihydrolipoamide dehydrogenase"	"TIGRFAM: dihydrolipoamide dehydrogenase~PFAM: FAD-dependent pyridine nucleotide-disulphide oxidoreductase  glucose-inhibited division protein A pyridine nucleotide-disulphide oxidoreductase dimerisation region~KEGG: ana:alr4745 dihydrolipoamide dehydrogenase"	"InterPro:IPR000103,InterPro:IPR000815,InterPro:IPR001100,InterPro:IPR001327,InterPro:IPR002218,InterPro:IPR004099,InterPro:IPR006258,InterPro:IPR012999,InterPro:IPR013027,NCBI_GP:ABG52299.1"
"Tery_1507"	904.397147222696	874.522872650207	953.645808068019	860.398430527199	0.124708320500862	0.185587929653439	0.671963530892006	0.501606913544628	0.820080403622383	781	1389	1087	581	1060	1002	694	"   214.19"	"   213.67"	"   199.17"	"   191.42"	"   192.53"	"   179.50"	"   195.63"	" 7.7428"	" 7.7393"	" 7.6380"	" 7.5807"	" 7.5890"	" 7.4879"	" 7.6120"	"Tery_1507"	"gene1515"	"CDS"	2291951	2292667	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0551 hypothetical protein"	"NCBI_GP:ABG50793.1"
"Tery_2391"	68.426459709215	73.8490250494418	63.6456276228272	70.1751424985701	-0.199523510043797	0.296868660867722	-0.67209354285025	0.501524147002223	0.820080403622383	45	106	72	51	86	89	52	"    12.34"	"    16.31"	"    13.19"	"    16.80"	"    15.62"	"    15.94"	"    14.66"	" 3.6266"	" 4.0282"	" 3.7228"	" 4.0715"	" 3.9662"	" 3.9958"	" 3.8746"	"Tery_2391"	"gene2411"	"CDS"	3694669	3694866	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:asr4937 unknown protein"	"NCBI_GP:ABG51609.1"
"Tery_1336"	799.363946875029	857.735771963103	782.383250721108	766.463166017837	-0.135099857089089	0.201418626144337	-0.670741627401806	0.502385139279785	0.820621989072673	715	1087	825	552	1072	923	599	"   196.09"	"   167.21"	"   151.17"	"   181.87"	"   194.71"	"   165.35"	"   168.85"	" 7.6154"	" 7.3856"	" 7.2401"	" 7.5068"	" 7.6052"	" 7.3694"	" 7.3997"	"Tery_1336"	"gene1343"	"CDS"	2031910	2032515	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all1729 unknown protein"	"NCBI_GP:ABG50652.1"
"Tery_4722"	77.6921482692347	66.373586826343	76.6552321732313	90.5660838561316	0.211354864359877	0.314994580041971	0.670979368380608	0.502233672928144	0.820621989072673	66	123	73	46	77	134	55	"    18.10"	"    18.92"	"    13.38"	"    15.16"	"    13.99"	"    24.00"	"    15.50"	" 4.1788"	" 4.2427"	" 3.7426"	" 3.9227"	" 3.8069"	" 4.5859"	" 3.9555"	"Tery_4722"	"gene4766"	"CDS"	7247433	7248218	"+"	"CP000393.1"	"putative phosphoribosylaminoimidazole carboxylase catalytic subunit"	"KEGG: ana:alr3885 probable phosphoribosylaminoimidazole carboxylase catalytic subunit"	"InterPro:IPR000031,NCBI_GP:ABG53684.1"
"Tery_0736"	665.824774751395	729.436950667176	657.02654634205	615.409941449632	-0.151583418898779	0.226961007242511	-0.667883090317842	0.504208222103682	0.823233700117706	588	829	782	504	849	613	562	"   161.26"	"   127.52"	"   143.29"	"   166.05"	"   154.20"	"   109.81"	"   158.42"	" 7.3333"	" 6.9947"	" 7.1629"	" 7.3756"	" 7.2688"	" 6.7790"	" 7.3077"	"Tery_0736"	"gene741"	"CDS"	1190194	1190901	"+"	"CP000393.1"	"protein of unknown function DUF502"	"PFAM: protein of unknown function DUF502~KEGG: ava:Ava_0275 protein of unknown function DUF502"	"InterPro:IPR007462,NCBI_GP:ABG50167.1"
"Tery_0243"	78.0899365388099	72.2453815792663	83.5168062070317	75.7941869960208	0.19546031932613	0.293658040751135	0.665605201295256	0.5056634809646	0.823412994280272	71	103	107	45	93	79	67	"    19.47"	"    15.84"	"    19.61"	"    14.83"	"    16.89"	"    14.15"	"    18.89"	" 4.2841"	" 3.9868"	" 4.2939"	" 3.8910"	" 4.0791"	" 3.8240"	" 4.2400"	"Tery_0243"	"gene245"	"CDS"	380511	381323	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG49729.1"
"Tery_1252"	431.3404177228	452.174047954579	411.758368109739	439.879861910612	-0.139099993377886	0.208458474715927	-0.667279147885169	0.504593843190468	0.823412994280272	328	626	461	269	605	542	336	"    89.95"	"    96.30"	"    84.47"	"    88.63"	"   109.88"	"    97.09"	"    94.71"	" 6.4913"	" 6.5896"	" 6.4005"	" 6.4698"	" 6.7800"	" 6.6015"	" 6.5657"	"Tery_1252"	"gene1259"	"CDS"	1938100	1939044	"+"	"CP000393.1"	"Na+/Ca+ antiporter%2C CaCA family"	"TIGRFAM: Na+/Ca+ antiporter%2C CaCA family~PFAM: sodium/calcium exchanger membrane region~KEGG: mba:Mbar_A2093 sodium/calcium exchanger protein"	"InterPro:IPR004481,InterPro:IPR004837,NCBI_GP:ABG50597.1"
"Tery_2734"	491.772833045706	478.350700680223	430.516193146084	597.079925260621	-0.150590295068928	0.225910162626901	-0.666593717245177	0.505031683321541	0.823412994280272	286	644	576	305	603	818	404	"    78.44"	"    99.07"	"   105.54"	"   100.49"	"   109.52"	"   146.54"	"   113.88"	" 6.2936"	" 6.6305"	" 6.7218"	" 6.6510"	" 6.7752"	" 7.1952"	" 6.8315"	"Tery_2734"	"gene2757"	"CDS"	4237849	4238832	"-"	"CP000393.1"	"PfkB"	"PFAM: PfkB~KEGG: ava:Ava_2919 PfkB"	"InterPro:IPR002173,InterPro:IPR011611,NCBI_GP:ABG51918.1"
"Tery_2781"	492.559993233718	462.986498412847	515.05434109638	488.391966260597	0.149509887532212	0.224526268412154	0.665890403780118	0.505481154657415	0.823412994280272	383	742	652	263	642	526	421	"   105.04"	"   114.14"	"   119.47"	"    86.65"	"   116.61"	"    94.23"	"   118.67"	" 6.7149"	" 6.8348"	" 6.9006"	" 6.4373"	" 6.8656"	" 6.5582"	" 6.8910"	"Tery_2781"	"gene2804"	"CDS"	4315773	4316561	"-"	"CP000393.1"	"cobalt ABC transporter%2C inner membrane subunit CbiQ"	"TIGRFAM: cobalt ABC transporter%2C inner membrane subunit CbiQ~PFAM: cobalt transport protein~KEGG: syn:sll0384 ABC-type cobalt transport system permease protein"	"InterPro:IPR003339,InterPro:IPR012809,NCBI_GP:ABG51962.1"
"Tery_2803"	380.450068072332	359.571156717654	399.480012745054	372.784062417926	0.155923534195136	0.233839501463683	0.666797240069178	0.504901655898899	0.823412994280272	266	698	449	241	432	421	309	"    72.95"	"   107.37"	"    82.27"	"    79.40"	"    78.46"	"    75.42"	"    87.10"	" 6.1890"	" 6.7466"	" 6.3625"	" 6.3113"	" 6.2941"	" 6.2370"	" 6.4448"	"Tery_2803"	"gene2826"	"CDS"	4347060	4347971	"-"	"CP000393.1"	"binding-protein-dependent transport systems inner membrane component"	"PFAM: binding-protein-dependent transport systems inner membrane component~KEGG: ana:all5042 polyamine transport system permease protein"	"InterPro:IPR000515,NCBI_GP:ABG51979.1"
"Tery_3164"	1454.56758308448	1429.00010621374	1579.23571959338	1293.13285519188	0.143857934681987	0.215963987006752	0.666120016933607	0.505334391057634	0.823412994280272	1122	2639	1771	865	1885	1427	1093	"   307.71"	"   405.95"	"   324.50"	"   284.99"	"   342.37"	"   255.63"	"   308.10"	" 8.2655"	" 8.6652"	" 8.3421"	" 8.1548"	" 8.4194"	" 7.9980"	" 8.2673"	"Tery_3164"	"gene3191"	"CDS"	4831666	4832373	"+"	"CP000393.1"	"two component transcriptional regulator%2C winged helix family"	"PFAM: response regulator receiveR transcriptional regulatory protein-like~KEGG: ana:all4750 two-component response regulator"	"InterPro:IPR001789,InterPro:IPR001867,NCBI_GP:ABG52292.1"
"Tery_3133"	333.716103071207	325.841720170813	363.881773854656	296.341979796429	0.154168343284613	0.232301557532533	0.663656089619729	0.506910449369283	0.825077646313833	258	501	499	185	452	342	241	"    70.76"	"    77.07"	"    91.43"	"    60.95"	"    82.10"	"    61.27"	"    67.93"	" 6.1450"	" 6.2683"	" 6.5148"	" 5.9298"	" 6.3594"	" 5.9373"	" 6.0863"	"Tery_3133"	"gene3159"	"CDS"	4789405	4790532	"+"	"CP000393.1"	"NADH:flavin oxidoreductase/NADH oxidase"	"PFAM: NADH:flavin oxidoreductase/NADH oxidase~KEGG: ava:Ava_4760 flavin oxidoreductase/NADH oxidase"	"InterPro:IPR001155,NCBI_GP:ABG52263.1"
"Tery_0347"	753.755206282713	699.069492256883	761.084788628366	797.446546790064	0.124401538422886	0.187851212905343	0.662234416796507	0.507821000357233	0.826193492827541	605	1068	929	490	801	997	600	"   165.92"	"   164.29"	"   170.22"	"   161.44"	"   145.48"	"   178.60"	"   169.13"	" 7.3744"	" 7.3602"	" 7.4114"	" 7.3349"	" 7.1848"	" 7.4807"	" 7.4021"	"Tery_0347"	"gene350"	"CDS"	536956	538086	"-"	"CP000393.1"	"CO2 hydration protein"	"TIGRFAM: CO2 hydration protein~KEGG: ana:alr0871 hypothetical protein"	"InterPro:IPR010220,NCBI_GP:ABG49818.1"
"Tery_1496"	1375.25028298735	1477.60008173828	1323.36653146431	1350.72611152098	-0.159031977958703	0.240298979985096	-0.661808793231525	0.508093770001666	0.826238004440061	1285	1750	1357	1092	1591	1931	863	"   352.41"	"   269.20"	"   248.65"	"   359.78"	"   288.97"	"   345.92"	"   243.27"	" 8.4612"	" 8.0726"	" 7.9580"	" 8.4910"	" 8.1748"	" 8.4343"	" 7.9265"	"Tery_1496"	"gene1504"	"CDS"	2272168	2275125	"-"	"CP000393.1"	"Chromosome segregation ATPase-like protein"	"KEGG: lma:LmjF16.1460 kinesin%2C putative"	"NCBI_GP:ABG50783.1"
"Tery_2136"	261.632232761975	298.422642087671	263.871261700834	221.48328002799	-0.177731274092499	0.268683397792453	-0.661489602829086	0.508298380182489	0.826238004440061	203	342	356	197	364	191	221	"    55.67"	"    52.61"	"    65.23"	"    64.91"	"    66.11"	"    34.22"	"    62.30"	" 5.7992"	" 5.7175"	" 6.0277"	" 6.0205"	" 6.0471"	" 5.0970"	" 5.9613"	"Tery_2136"	"gene2154"	"CDS"	3334629	3340364	"+"	"CP000393.1"	"protein of unknown function DUF323"	"PFAM: protein of unknown function DUF323~KEGG: ana:all3226 hypothetical protein"	"InterPro:IPR005532,NCBI_GP:ABG51370.1"
"Tery_2312"	570.343330514961	673.203853852941	604.889849302779	415.663028995255	-0.154832802113402	0.234575407403707	-0.660055560926439	0.509218175016024	0.827000945890685	440	898	758	418	869	396	391	"   120.67"	"   138.14"	"   138.89"	"   137.72"	"   157.83"	"    70.94"	"   110.22"	" 6.9150"	" 7.1101"	" 7.1179"	" 7.1057"	" 7.3024"	" 6.1487"	" 6.7843"	"Tery_2312"	"gene2332"	"CDS"	3583508	3583900	"+"	"CP000393.1"	"Ribonuclease III"	"SMART: Ribonuclease III~KEGG: ava:Ava_4412 ribonuclease III"	"InterPro:IPR000999,NCBI_GP:ABG51536.1"
"Tery_4487"	185.971017263942	190.041678785755	170.562993715909	205.012391064178	-0.154751462914266	0.234330026482417	-0.660399630543627	0.508997409214516	0.827000945890685	132	240	213	127	229	282	138	"    36.20"	"    36.92"	"    39.03"	"    41.84"	"    41.59"	"    50.52"	"    38.90"	" 5.1784"	" 5.2067"	" 5.2868"	" 5.3872"	" 5.3786"	" 5.6590"	" 5.2821"	"Tery_4487"	"gene4530"	"CDS"	6926796	6927317	"+"	"CP000393.1"	"conserved hypothetical protein"	"TIGRFAM: conserved hypothetical protein~KEGG: ava:Ava_3680 hypothetical protein"	"InterPro:IPR013472,NCBI_GP:ABG53473.1"
"Tery_2751"	202.390344169653	214.330271550208	193.467651956313	203.834455109108	-0.146045904326945	0.221755796394565	-0.658588892382719	0.510159797569975	0.827948826678218	163	266	227	150	246	257	152	"    44.70"	"    40.92"	"    41.59"	"    49.42"	"    44.68"	"    46.04"	"    42.85"	" 5.4826"	" 5.3550"	" 5.3786"	" 5.6273"	" 5.4819"	" 5.5251"	" 5.4214"	"Tery_2751"	"gene2774"	"CDS"	4261308	4262180	"+"	"CP000393.1"	"succinyl-CoA synthetase (ADP-forming) alpha subunit"	"PFAM: CoA-binding~KEGG: ava:Ava_1784 CoA-binding"	"InterPro:IPR003781,InterPro:IPR005810,NCBI_GP:ABG51934.1"
"Tery_3066"	912.18037101255	882.205109778004	964.689061258554	863.392596878091	0.128101649908584	0.194759630932612	0.657742311870102	0.510703728874228	0.827948826678218	847	1288	1113	594	1055	1131	617	"   232.29"	"   198.13"	"   203.94"	"   195.70"	"   191.62"	"   202.61"	"   173.92"	" 7.8598"	" 7.6304"	" 7.6721"	" 7.6126"	" 7.5822"	" 7.6626"	" 7.4424"	"Tery_3066"	"gene3092"	"CDS"	4724659	4726017	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: tel:tll1781 unknown protein"	"NCBI_GP:ABG52210.1"
"Tery_3510"	1050.77821772261	1103.36246506544	974.910890388052	1111.99496138162	-0.178282333271051	0.271041051474284	-0.65776874868701	0.510686738531683	0.827948826678218	990	1371	866	848	1129	1611	697	"   271.51"	"   210.90"	"   158.68"	"   279.39"	"   205.06"	"   288.60"	"   196.47"	" 8.0849"	" 7.7205"	" 7.3101"	" 8.1262"	" 7.6800"	" 8.1730"	" 7.6183"	"Tery_3510"	"gene3540"	"CDS"	5408697	5409788	"+"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase~SMART: Serine/threonine protein kinase~KEGG: tfu:Tfu_0601 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR002290,InterPro:IPR008271,NCBI_GP:ABG52600.1"
"Tery_4697"	499.299870034983	471.961908665554	521.754809511695	492.955422189342	0.14382186158615	0.218525261342533	0.658147532704297	0.510443335081861	0.827948826678218	352	790	682	286	622	564	404	"    96.54"	"   121.52"	"   124.96"	"    94.23"	"   112.97"	"   101.04"	"   113.88"	" 6.5931"	" 6.9252"	" 6.9655"	" 6.5582"	" 6.8200"	" 6.6589"	" 6.8315"	"Tery_4697"	"gene4741"	"CDS"	7218114	7218332	"-"	"CP000393.1"	"protein of unknown function DUF37"	"PFAM: protein of unknown function DUF37~KEGG: ana:asr1611 hypothetical protein"	"InterPro:IPR002696,NCBI_GP:ABG53660.1"
"Tery_1722"	194.427008518184	211.096658767388	187.20598668402	188.588891020225	-0.165122414752002	0.251295084962457	-0.657085731607807	0.511125792883516	0.828054122658584	165	269	199	165	211	253	131	"    45.25"	"    41.38"	"    36.46"	"    54.36"	"    38.32"	"    45.32"	"    36.93"	" 5.5002"	" 5.3712"	" 5.1888"	" 5.7648"	" 5.2605"	" 5.5025"	" 5.2070"	"Tery_1722"	"gene1732"	"CDS"	2617044	2618561	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase GUN4-like~SMART: Serine/threonine protein kinase~KEGG: ana:all5278 serine/threonine kinase"	"InterPro:IPR000719,InterPro:IPR002290,InterPro:IPR008629,NCBI_GP:ABG50985.1"
"Tery_2376"	59.8632031081435	59.4156898414264	70.9975634855205	43.609175808795	0.223730269477916	0.340564390777192	0.656939702261142	0.511219688471408	0.828054122658584	61	103	77	29	91	40	42	"    16.73"	"    15.84"	"    14.11"	"     9.55"	"    16.53"	"     7.17"	"    11.84"	" 4.0652"	" 3.9868"	" 3.8196"	" 3.2577"	" 4.0477"	" 2.8431"	" 3.5667"	"Tery_2376"	"gene2396"	"CDS"	3668880	3669755	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51596.1"
"Tery_2947"	34.5491815221317	39.4465401035678	33.5656124337422	31.1271765732797	-0.246409278318158	0.375750991318884	-0.6557781190497	0.511966896996746	0.82889878561378	27	37	49	25	50	38	24	"     7.40"	"     5.69"	"     8.98"	"     8.24"	"     9.08"	"     6.81"	"     6.77"	" 2.8904"	" 2.5114"	" 3.1681"	" 3.0438"	" 3.1845"	" 2.7692"	" 2.7603"	"Tery_2947"	"gene2969"	"CDS"	4581356	4582321	"+"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: pmn:PMN2A_1233 TPR repeat"	"InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52111.1"
"Tery_2476"	189.018156851963	210.657007103741	186.162003120695	171.663537197088	-0.178699949798758	0.272970275449802	-0.654649849710906	0.512693220936636	0.829708905808429	191	235	185	160	219	237	115	"    52.38"	"    36.15"	"    33.90"	"    52.71"	"    39.78"	"    42.46"	"    32.42"	" 5.7113"	" 5.1763"	" 5.0836"	" 5.7204"	" 5.3142"	" 5.4082"	" 5.0191"	"Tery_2476"	"gene2498"	"CDS"	3808790	3810340	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3210 hypothetical protein"	"NCBI_GP:ABG51685.1"
"Tery_1802"	208.476557943686	224.418109877378	201.975485986387	202.286613945944	-0.146860857633957	0.224769768915696	-0.653383496999722	0.513509075306992	0.829986315406102	169	275	241	164	245	239	161	"    46.35"	"    42.30"	"    44.16"	"    54.03"	"    44.50"	"    42.81"	"    45.38"	" 5.5348"	" 5.4030"	" 5.4650"	" 5.7560"	" 5.4760"	" 5.4204"	" 5.5044"	"Tery_1802"	"gene1813"	"CDS"	2749975	2751051	"-"	"CP000393.1"	"tocopherol cyclase"	"KEGG: ava:Ava_2735 hypothetical protein"	"NCBI_GP:ABG51060.1"
"Tery_2348"	49.1412356788711	58.5100606716622	49.0776135347713	39.8678439022296	-0.264171595836194	0.404345550348507	-0.653331279665384	0.513542731100943	0.829986315406102	62	60	33	46	58	53	28	"    17.00"	"     9.23"	"     6.05"	"    15.16"	"    10.53"	"     9.49"	"     7.89"	" 4.0886"	" 3.2079"	" 2.5985"	" 3.9227"	" 3.3984"	" 3.2486"	" 2.9824"	"Tery_2348"	"gene2368"	"CDS"	3626091	3627389	"-"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase~SMART: Tyrosine protein kinase Serine/threonine protein kinase~KEGG: ava:Ava_3310 serine/threonine protein kinase"	"InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR002290,InterPro:IPR008271,NCBI_GP:ABG51568.1"
"Tery_4460"	342.171974236018	326.125592685392	373.138126479447	311.769127421499	0.193900351068536	0.296768069605339	0.653373360976459	0.513515608218431	0.829986315406102	307	381	560	224	382	269	311	"    84.19"	"    58.61"	"   102.61"	"    73.80"	"    69.38"	"    48.19"	"    87.67"	" 6.3958"	" 5.8733"	" 6.6812"	" 6.2058"	" 6.1167"	" 5.5909"	" 6.4541"	"Tery_4460"	"gene4503"	"CDS"	6874976	6878719	"+"	"CP000393.1"	"TPR repeat"	"PFAM: TPR repeat~SMART: Tetratricopeptide region~KEGG: ana:alr0963 unknown protein"	"InterPro:IPR001440,InterPro:IPR013026,NCBI_GP:ABG53447.1"
"Tery_4311"	370.465137036033	341.93026258107	380.084626624625	384.570777108107	0.152782484380773	0.234344189079079	0.651957639663156	0.514428499608398	0.831052111993856	299	622	394	223	422	543	250	"    82.00"	"    95.68"	"    72.19"	"    73.47"	"    76.65"	"    97.27"	"    70.47"	" 6.3577"	" 6.5803"	" 6.1740"	" 6.1993"	" 6.2603"	" 6.6041"	" 6.1392"	"Tery_4311"	"gene4353"	"CDS"	6646719	6648005	"-"	"CP000393.1"	"glutamate dehydrogenase (NADP)"	"PFAM: Glu/Leu/Phe/Val dehydrogenase%2C C terminal Glu/Leu/Phe/Val dehydrogenase%2C dimerisation region~KEGG: syn:slr0710 NADP-specific glutamate dehydrogenase"	"InterPro:IPR006095,InterPro:IPR006096,InterPro:IPR006097,NCBI_GP:ABG53306.1"
"Tery_0557"	57.498282646629	51.5263818207128	61.4297103470385	57.5730419219311	0.222499169336073	0.341744448502439	0.651068862452889	0.51500203547086	0.831460313262913	42	90	82	24	81	63	49	"    11.52"	"    13.84"	"    15.03"	"     7.91"	"    14.71"	"    11.29"	"    13.81"	" 3.5271"	" 3.7923"	" 3.9103"	" 2.9850"	" 3.8799"	" 3.4977"	" 3.7889"	"Tery_0557"	"gene562"	"CDS"	875083	875631	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_0818 hypothetical protein"	"NCBI_GP:ABG50005.1"
"Tery_2426"	807.232900328256	752.277407122305	823.286277241685	838.108328164064	0.128628521682947	0.197627229414299	0.650864367547722	0.515134044845623	0.831460313262913	733	1043	982	503	906	1063	621	"   201.03"	"   160.44"	"   179.93"	"   165.72"	"   164.55"	"   190.43"	"   175.05"	" 7.6513"	" 7.3260"	" 7.4914"	" 7.3727"	" 7.3625"	" 7.5732"	" 7.4517"	"Tery_2426"	"gene2446"	"CDS"	3744329	3744562	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:ssl3549 hypothetical protein"	"NCBI_GP:ABG51643.1"
"Tery_0758"	513.575215784668	520.667459548189	468.464342191105	574.149282411493	-0.151901418353519	0.234143742327765	-0.648752842349638	0.516498142918196	0.832118225085063	454	631	472	389	553	751	411	"   124.51"	"    97.07"	"    86.49"	"   128.16"	"   100.44"	"   134.53"	"   115.85"	" 6.9602"	" 6.6010"	" 6.4346"	" 7.0019"	" 6.6503"	" 7.0719"	" 6.8563"	"Tery_0758"	"gene764"	"CDS"	1217233	1218636	"+"	"CP000393.1"	"histidyl-tRNA synthetase"	"KEGG: ana:all5012 histidyl-tRNA synthetase~TIGRFAM: histidyl-tRNA synthetase~PFAM: tRNA synthetase%2C class II (G%2C H%2C P and S) Anticodon-binding"	"InterPro:IPR002314,InterPro:IPR004154,InterPro:IPR004516,InterPro:IPR006195,NCBI_GP:ABG50186.1"
"Tery_1768"	360.597790640133	400.828683172532	362.184767659071	317.986432579328	-0.148493853838894	0.228503751130042	-0.649853024751378	0.515787164032147	0.832118225085063	273	479	489	248	519	330	282	"    74.87"	"    73.68"	"    89.60"	"    81.71"	"    94.26"	"    59.12"	"    79.49"	" 6.2265"	" 6.2035"	" 6.4856"	" 6.3526"	" 6.5588"	" 5.8857"	" 6.3129"	"Tery_1768"	"gene1779"	"CDS"	2690649	2691896	"+"	"CP000393.1"	"heat shock protein DnaJ-like"	"PFAM: TPR repeat heat shock protein DnaJ-like Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: pmt:PMT0296 TPR repeat"	"InterPro:IPR001440,InterPro:IPR001623,InterPro:IPR003095,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG51028.1"
"Tery_2649"	98.1042570147393	86.6271530552163	97.6032816321504	110.332824048146	0.177351656590067	0.273312463838725	0.648897068575393	0.516404909631207	0.832118225085063	69	150	121	57	106	119	95	"    18.92"	"    23.07"	"    22.17"	"    18.78"	"    19.25"	"    21.32"	"    26.78"	" 4.2429"	" 4.5288"	" 4.4713"	" 4.2319"	" 4.2677"	" 4.4147"	" 4.7436"	"Tery_2649"	"gene2670"	"CDS"	4102592	4103863	"+"	"CP000393.1"	"acetylornithine aminotransferase"	"TIGRFAM: acetylornithine and succinylornithine aminotransferases~PFAM: aminotransferase class-III~KEGG: ana:alr1080 N-acetylornithine aminotransferase"	"InterPro:IPR004636,InterPro:IPR005814,NCBI_GP:ABG51843.1"
"Tery_3307"	1111.36550820117	1068.93637415928	1170.27525372266	1065.43002396082	0.130418460060563	0.201114165007643	0.648479733168505	0.516674714922098	0.832118225085063	891	1684	1452	689	1334	1126	932	"   244.36"	"   259.05"	"   266.05"	"   227.00"	"   242.29"	"   201.71"	"   262.72"	" 7.9329"	" 8.0171"	" 8.0556"	" 7.8266"	" 7.9207"	" 7.6562"	" 8.0374"	"Tery_3307"	"gene3335"	"CDS"	5073506	5075638	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3999 phytase"	"NCBI_GP:ABG52413.1"
"Tery_R0047"	658.12342609185	709.078897033081	486.149819739457	865.128364679208	-0.544731912455687	0.839239881693473	-0.649077724185952	0.51628813932143	0.832118225085063	509	332	705	553	711	345	1117	"   139.59"	"    51.07"	"   129.18"	"   182.20"	"   129.14"	"    61.80"	"   314.87"	" 7.1252"	" 5.6747"	" 7.0133"	" 7.5094"	" 7.0129"	" 5.9499"	" 8.2986"	"Tery_R0047"	"gene4539"	"tRNA"	6935042	6935125	"+"	"CP000393.1"	"tRNA-Leu"	NA	NA
"Tery_2518"	131.75989439626	150.853773307169	133.156717596392	110.570780685152	-0.16888932984978	0.260593711086351	-0.648094419261778	0.516923883309218	0.832154537269376	88	218	163	104	176	118	96	"    24.13"	"    33.53"	"    29.87"	"    34.26"	"    31.97"	"    21.14"	"    27.06"	" 4.5936"	" 5.0680"	" 4.9010"	" 5.0991"	" 4.9989"	" 4.4025"	" 4.7587"	"Tery_2518"	"gene2540"	"CDS"	3885105	3885875	"+"	"CP000393.1"	"O-methyltransferase-like"	"KEGG: wsu:WS2183 hypothetical protein"	"NCBI_GP:ABG51724.1"
"Tery_0268"	2420.31579520371	2229.51681472434	2414.92637954951	2619.19889916438	0.115510496233054	0.178648670887842	0.646579096608966	0.517904390343811	0.832273488552505	1923	3569	2791	1509	2652	3350	1923	"   527.38"	"   549.02"	"   511.40"	"   497.17"	"   481.68"	"   600.12"	"   542.07"	" 9.0427"	" 9.1007"	" 8.9983"	" 8.9576"	" 8.9120"	" 9.2291"	" 9.0824"	"Tery_0268"	"gene271"	"CDS"	412469	412852	"-"	"CP000393.1"	"LSU ribosomal protein L19P"	"PFAM: ribosomal protein L19~KEGG: ava:Ava_2549 50S ribosomal protein L19"	"InterPro:IPR001857,NCBI_GP:ABG49751.1"
