#chromosome	start	end	log2FoldChange
CP000393.1	5314909	5344512	-0.460674805832605
CP000393.1	4606542	4607075	-0.45727317910981397
CP000393.1	6464576	6468439	-0.4799158736801521
CP000393.1	1605057	1606238	-0.435898017118735
CP000393.1	6820627	6821148	0.34098523608006
CP000393.1	2251946	2253229	0.18550626702161102
CP000393.1	2062784	2064964	0.320629726316755
CP000393.1	110607	111539	-0.33517684546999105
CP000393.1	4688863	4689375	-0.337745797941768
CP000393.1	164262	164930	0.328429182203352
CP000393.1	4245029	4245688	-0.289571137781451
CP000393.1	4387208	4388773	-0.31440965731187703
CP000393.1	4932298	4936287	0.503388687283642
CP000393.1	4651572	4651973	0.48897942096937
CP000393.1	2146092	2148653	0.2881427747976
CP000393.1	5534737	5535423	0.611433673532672
CP000393.1	1858962	1860110	-0.48504771472963504
CP000393.1	7669368	7671188	0.41941734306533895
CP000393.1	3411283	3411393	0.403747924146144
CP000393.1	1157941	1161882	0.350470820354015
CP000393.1	7372662	7373090	0.42496082028377796
CP000393.1	5384892	5385815	0.207677905919959
CP000393.1	1798046	1798495	0.365345688894704
CP000393.1	2985899	2986225	0.636485796300961
CP000393.1	7087590	7087889	0.284289667803185
CP000393.1	1661572	1662207	-0.287071747987655
CP000393.1	389480	390406	0.36293377904082597
CP000393.1	6763550	6764887	-0.23092625501336198
CP000393.1	7739867	7740070	-0.548760198226109
CP000393.1	1450074	1451684	0.27110689036526897
CP000393.1	4665302	4667113	-0.167334775545216
CP000393.1	6001967	6002401	0.5140179135537779
CP000393.1	6610445	6611059	-0.247208440715228
CP000393.1	7063624	7064181	-0.287103370003904
CP000393.1	2065274	2068273	0.163963508230775
CP000393.1	3990853	3992991	-0.216215673662547
CP000393.1	5621371	5621856	0.40917109029044
CP000393.1	1266310	1267314	-0.31419709412779806
CP000393.1	7326380	7329043	-0.235281001131492
CP000393.1	4034600	4035040	0.17715148314975998
CP000393.1	6265398	6265739	0.38481964509293803
CP000393.1	3181525	3182670	0.541448542181634
CP000393.1	3619958	3620287	0.302066755520903
CP000393.1	3165641	3169732	-0.571035927572245
CP000393.1	3594845	3595114	-0.334205373499943
CP000393.1	4335620	4335760	-0.891725458157507
CP000393.1	105879	106097	-0.409885358748601
CP000393.1	7378708	7380708	0.312517042039331
CP000393.1	4847767	4848852	-0.335036784328712
CP000393.1	2250045	2251889	-0.23404238641880198
CP000393.1	6018552	6019571	0.35048756816452004
CP000393.1	4484081	4485901	-0.184427146394107
CP000393.1	936923	938272	-0.23413192441938396
CP000393.1	5904039	5905364	-0.407659561186688
CP000393.1	1074302	1075885	0.287914437022897
CP000393.1	5026980	5027939	-0.270235741524379
CP000393.1	7173887	7175413	0.444858488772066
CP000393.1	1178080	1179156	0.34893531076293605
CP000393.1	3837039	3837518	-0.42126832618330395
CP000393.1	4377026	4378090	0.285988382562161
CP000393.1	6431811	6433106	0.31539566226766197
CP000393.1	7663161	7663586	0.20031850033497897
CP000393.1	3033921	3034799	-0.23576884996723702
CP000393.1	536956	538086	0.185333631827166
CP000393.1	4156349	4158544	-0.286334807744156
CP000393.1	5201657	5202055	-0.29453074340052
CP000393.1	6552902	6553891	-0.296351985568179
CP000393.1	1758177	1758362	-0.660585011524109
CP000393.1	6366665	6368674	0.31659099383063505
CP000393.1	3980136	3982016	-0.299976697233024
CP000393.1	344301	345062	0.530903176352021
CP000393.1	1553319	1553792	0.329278413202763
CP000393.1	1707587	1709560	0.405399995008016
CP000393.1	6170467	6174096	-0.243908603093744
CP000393.1	7086641	7087372	0.279117117469875
CP000393.1	2702305	2704974	-0.31919092776471397
CP000393.1	748560	749348	0.378858145923019
CP000393.1	2560492	2561721	-0.203336092692132
CP000393.1	1503514	1504245	-0.266089500562946
CP000393.1	5140081	5142144	-0.374916991174779
CP000393.1	1320189	1322276	-0.290008529829112
CP000393.1	2939721	2941274	-0.317948881291154
CP000393.1	4598528	4601408	-0.547591315662947
CP000393.1	7681269	7681541	0.20984675694837399
CP000393.1	3805467	3807194	-0.330449120259534
CP000393.1	3640631	3642940	0.5165406440014729
CP000393.1	4204343	4204415	-1.20056983581672
CP000393.1	6070522	6071931	0.176831710132333
CP000393.1	551450	551788	-0.306612263293873
CP000393.1	733867	735744	-0.38105074266728295
CP000393.1	4614966	4618961	-0.240925626271861
CP000393.1	6290967	6291212	-0.369596980105794
CP000393.1	3618887	3619681	0.22959001338194002
CP000393.1	4953926	4954645	0.246912398665937
CP000393.1	5424986	5425170	-0.42249761600837
CP000393.1	3569986	3570354	-0.30506963385353403
CP000393.1	404593	405453	0.273725389068062
CP000393.1	4213178	4214185	0.28423602903835604
CP000393.1	5980539	5985200	0.261894390544504
CP000393.1	5508138	5508824	0.45545214503557896
CP000393.1	5934688	5934846	-0.457858091853242
CP000393.1	2060638	2061978	0.24498175270770398
CP000393.1	940019	941476	0.39014899421315297
CP000393.1	7201522	7201686	0.610703273130495
CP000393.1	6499151	6499837	-0.462807579953448
CP000393.1	2770453	2771763	-0.202275084615333
CP000393.1	3089050	3089946	-0.38620211439982
CP000393.1	6218249	6218560	-0.29201679138048303
CP000393.1	3883631	3883963	-0.28140898032475503
CP000393.1	3355872	3356336	-0.36978191392994003
CP000393.1	4352351	4354093	-0.169121644275943
CP000393.1	6707507	6710155	0.351710615589797
CP000393.1	7740363	7740761	-0.308265010112224
CP000393.1	3230557	3231741	0.36573066283078604
CP000393.1	6425695	6425904	-0.562270306675124
CP000393.1	109771	110394	-0.305547654726297
CP000393.1	774747	775223	-0.254984871188825
CP000393.1	2042045	2043895	0.20712664465312697
CP000393.1	3701662	3702078	-0.326133604448815
CP000393.1	4981509	4981874	-0.31894061040359495
CP000393.1	2412394	2413023	0.149238024878601
CP000393.1	488541	489149	-0.209390832257241
CP000393.1	2851266	2852183	-0.26936916916453
CP000393.1	5236560	5237315	-0.23792225586126503
CP000393.1	6489249	6490973	-0.232442770954502
CP000393.1	4824904	4825479	0.326881386996315
CP000393.1	1029386	1030117	-0.24372887617240302
CP000393.1	1220571	1221530	0.24945444714338103
CP000393.1	1813694	1814017	-0.248376878680445
CP000393.1	5357567	5358226	-0.182173635110219
CP000393.1	6759682	6760485	0.22913299809152898
CP000393.1	3220215	3222668	0.32527304191378803
CP000393.1	6370825	6371025	0.438799911050618
CP000393.1	4250199	4250621	0.264304148288088
CP000393.1	3953889	3954944	-0.294546344590833
CP000393.1	21246	22433	-0.18719084352845103
CP000393.1	364533	365132	-0.12259463930954599
CP000393.1	345347	347230	-0.7662757841955309
CP000393.1	3394949	3396190	-0.20860571740324602
CP000393.1	4998864	5000168	-0.280485557520964
CP000393.1	4726584	4726895	-0.19789057129325402
CP000393.1	6646719	6648005	0.254439869524913
CP000393.1	2164055	2165092	-0.336993305599461
CP000393.1	2661209	2663380	0.23728193981818
CP000393.1	3961300	3961701	0.17713554727745398
CP000393.1	6311621	6312472	0.19166824718903602
CP000393.1	7141761	7143971	0.515538967435203
CP000393.1	3909899	3911002	-0.25224007646734803
CP000393.1	6998234	6998722	-0.19375365565631603
CP000393.1	6797474	6799246	-0.23083050864632398
CP000393.1	3027869	3028264	-0.220731700671601
CP000393.1	1566751	1567509	0.23662646772259696
CP000393.1	2710958	2711593	0.296617874929739
CP000393.1	1604765	1605049	-0.30726590257748
CP000393.1	5305872	5306795	0.36433381967690603
CP000393.1	2740494	2740937	0.255166779641382
CP000393.1	1863951	1864163	-0.40996622353552503
CP000393.1	4537568	4538155	0.28762140891745896
CP000393.1	6818479	6819270	-0.23616987981382395
CP000393.1	3431712	3432260	0.360262935661766
CP000393.1	1860117	1862237	0.30357463101396603
CP000393.1	711457	713475	0.375528701286385
CP000393.1	328879	329292	0.16996714698738596
CP000393.1	1253934	1254506	0.19727103271245003
CP000393.1	3171686	3175804	0.524061547594832
CP000393.1	1575770	1576003	0.24797971883395703
CP000393.1	4991854	4992558	-0.22455332076323897
CP000393.1	1168841	1169767	-0.206520341971014
CP000393.1	6201951	6202928	0.1734554491212
CP000393.1	5714303	5715343	0.22995764732562698
CP000393.1	4316788	4317432	-0.19448417193855
CP000393.1	6054014	6055195	-0.27285155633914804
CP000393.1	1146046	1147389	0.23469339328614203
CP000393.1	2160500	2162746	-0.32521871659201895
CP000393.1	2162739	2163899	-0.34104112765176403
CP000393.1	3716666	3717073	-0.300447896759643
CP000393.1	4028145	4029392	-0.21308162406983
CP000393.1	1282672	1283964	0.335393384706617
CP000393.1	5861826	5863352	0.397485510847416
CP000393.1	4646533	4646757	0.273911504691309
CP000393.1	1814647	1814958	-0.28100540747854497
CP000393.1	2475534	2476157	0.4657977234490229
CP000393.1	2916260	2918377	-0.298893658914523
CP000393.1	5692467	5692793	-0.339179612315881
CP000393.1	4507368	4507715	0.390131922108384
CP000393.1	4781715	4782821	0.37424409413762205
CP000393.1	7465647	7465841	-0.322729706321737
CP000393.1	4142265	4143515	0.40673319243877293
CP000393.1	5816905	5817705	-0.20226336584438398
CP000393.1	7402563	7403309	-0.202482924400535
CP000393.1	7598976	7600523	-0.283527445609905
CP000393.1	1466317	1466853	-0.220161856863273
CP000393.1	3739793	3740176	-0.317156466060437
CP000393.1	7136339	7136569	-0.42459358667052904
CP000393.1	2745892	2746869	0.313130439636368
CP000393.1	4678501	4678791	0.55114106492742
CP000393.1	7673708	7674646	0.343896314724442
CP000393.1	874239	875069	-0.248816311464107
CP000393.1	1819038	1820042	0.173857627342866
CP000393.1	3918665	3919102	-0.255776151064559
CP000393.1	5658430	5658603	0.526448042643499
CP000393.1	6891114	6893210	-0.28592388003652097
CP000393.1	1766406	1766873	-0.290537425462965
CP000393.1	7406254	7407438	-0.262317542903815
CP000393.1	5274681	5275751	0.34927916291148
CP000393.1	705273	706340	-0.19673710980362802
CP000393.1	578538	580040	-0.254685222522019
CP000393.1	6211260	6211958	0.320051655711181
CP000393.1	3150496	3151161	-0.189034223007422
CP000393.1	5064988	5066241	-0.140138618459331
CP000393.1	6131500	6132777	0.328301598566815
CP000393.1	2831603	2831749	-0.20506686454311301
CP000393.1	5569827	5570786	-0.178812787587624
CP000393.1	5022189	5023211	0.392884887538064
CP000393.1	3781847	3782293	-0.178476629851412
CP000393.1	1900405	1900476	-0.838111192739321
CP000393.1	5917266	5918024	-0.262224274473461
CP000393.1	3199942	3201834	0.44536438942190104
CP000393.1	842842	843702	-0.27158749699121104
CP000393.1	4646985	4647560	0.281251726246105
CP000393.1	6360766	6361701	0.28835941718465896
CP000393.1	1175074	1175319	0.27799473932344204
CP000393.1	2079608	2080351	0.249106062682411
CP000393.1	3089939	3090757	-0.396704785510845
CP000393.1	5665392	5666594	0.30597324949951
CP000393.1	3571184	3571870	-0.33885047066066804
CP000393.1	1647640	1648356	-0.260355704563302
CP000393.1	812932	814077	-0.32722114849190803
CP000393.1	6781139	6781432	-0.254054577952061
CP000393.1	3936845	3938164	0.311237023019976
CP000393.1	3372238	3374190	-0.330880764563432
CP000393.1	2049484	2050365	0.179014594101849
CP000393.1	1823465	1824130	-0.166792503371551
CP000393.1	2933588	2935822	-0.23829685969020498
CP000393.1	6266294	6267253	-0.238810245855591
CP000393.1	399270	400796	0.247150772462858
CP000393.1	2733181	2733381	0.481413938979058
CP000393.1	4866532	4867038	0.304199773101818
CP000393.1	7037039	7037899	-0.23572201742381302
CP000393.1	4907277	4908824	-0.350733801643737
CP000393.1	7251442	7251807	0.404102541475841
CP000393.1	2287727	2288308	0.23581331600165098
CP000393.1	3295678	3296571	0.34238710636963504
CP000393.1	5606666	5606869	0.3822109588806599
CP000393.1	4425850	4427274	0.32769021465613
CP000393.1	2092708	2093247	0.19830860970680603
CP000393.1	4927313	4927558	-0.6028737944403699
CP000393.1	852585	853763	-0.196043440651353
CP000393.1	4406496	4406747	-0.23087963401093603
CP000393.1	7352883	7355186	0.40637601271021095
CP000393.1	489261	490346	0.21795070431714003
CP000393.1	6965009	6965869	0.201334706932184
CP000393.1	1509381	1510454	-0.262188606661833
CP000393.1	4388852	4389517	-0.282389865639069
CP000393.1	4601878	4603359	-0.7754624004345579
CP000393.1	1591706	1593103	0.256910538448536
CP000393.1	568161	568865	0.30476610678189003
CP000393.1	412469	412852	0.14312852164056697
CP000393.1	2873960	2874526	0.282403889131085
CP000393.1	1829938	1830477	0.155228438046801
CP000393.1	1063223	1063879	-0.28517138886484
CP000393.1	7711631	7712365	0.172840464824292
CP000393.1	775464	778196	-0.17413838184220903
CP000393.1	1833562	1833774	0.28969240920087397
CP000393.1	3459206	3461368	-0.21123232329816
CP000393.1	4958128	4960995	-0.19219403756728
CP000393.1	6769455	6772010	-0.166669877973046
CP000393.1	4572252	4572590	0.154546743921178
CP000393.1	4410979	4411827	0.24880675849032
CP000393.1	3232566	3233411	-0.28992151599423605
CP000393.1	3569291	3569746	-0.204267406879599
CP000393.1	5645835	5647304	0.205373006501641
CP000393.1	7222153	7223097	0.211375704383041
CP000393.1	3747453	3748199	-0.238396915564333
CP000393.1	5445853	5446965	0.125773396565703
CP000393.1	6666903	6667550	0.154996143640211
CP000393.1	6361841	6362395	-0.287623388587562
CP000393.1	3794910	3795137	-0.350687497651404
CP000393.1	735970	737883	-0.22496386495263698
CP000393.1	1219601	1220023	0.151671977872357
CP000393.1	3535928	3536137	0.395304127248497
CP000393.1	3780471	3781574	-0.189091664088724
CP000393.1	7726052	7726225	0.35545503038719
CP000393.1	4317526	4318032	-0.22244627865240102
CP000393.1	4342197	4343225	0.253897280722846
CP000393.1	292667	292939	-0.22015462557827
CP000393.1	4807381	4808442	-0.29946915547924396
CP000393.1	3233969	3236647	-0.22516511367185102
CP000393.1	6461220	6464168	-0.246152754587675
CP000393.1	3238692	3239666	0.34490874364459806
CP000393.1	2227399	2227725	0.32866944775493895
CP000393.1	6290196	6290903	-0.25591104790513297
CP000393.1	5754717	5762189	-0.245619259807995
CP000393.1	204811	205926	0.14190541671596102
CP000393.1	2747218	2747757	0.252211497694101
CP000393.1	6994503	6995267	-0.156798025726312
CP000393.1	7528183	7528671	0.23394288241995004
CP000393.1	5121072	5121512	-0.356400674841342
CP000393.1	6746543	6746992	0.170188443097434
CP000393.1	6180637	6185721	-0.222921855351966
CP000393.1	4110199	4112451	-0.21423502478827897
CP000393.1	1552440	1553297	0.203539721916762
CP000393.1	2614511	2614873	-0.400445759600933
CP000393.1	3643250	3643588	0.40631328825634294
CP000393.1	6261144	6261545	0.296350602132893
CP000393.1	4779572	4780357	0.189207130130677
CP000393.1	409830	410546	-0.10764720373786399
CP000393.1	3396279	3397265	-0.168727451278275
CP000393.1	57894	58106	0.38335794485055397
CP000393.1	1786867	1788537	0.214158981135871
CP000393.1	1892035	1892247	-0.428119045872894
CP000393.1	2565521	2565934	-0.239306873986768
CP000393.1	3092206	3092802	-0.48791092924264
CP000393.1	186490	187761	0.275993263149044
CP000393.1	7060053	7061093	0.270675048100942
CP000393.1	2081009	2086984	-0.198181193523198
CP000393.1	3886603	3887382	-0.20660051069740198
CP000393.1	3463816	3464174	0.25386958748023997
CP000393.1	4249660	4250151	0.228063955507017
CP000393.1	6531525	6532598	0.273718080506273
CP000393.1	7050474	7051247	0.17773263962013397
CP000393.1	6665759	6666274	0.20556993834404602
CP000393.1	2552960	2554372	-0.167349542534282
CP000393.1	4649758	4650291	0.33134952168664
CP000393.1	22680	23072	0.323752084290234
CP000393.1	1123316	1123678	-0.290412746226286
CP000393.1	738642	739301	-0.20340938581794002
CP000393.1	3528353	3529612	0.309220055008343
CP000393.1	5198881	5199489	0.21932175633670498
CP000393.1	1881454	1881882	-0.43963971426742504
CP000393.1	6158506	6158751	0.3357833101744989
CP000393.1	4209106	4210269	0.22648773789622198
CP000393.1	5774037	5774372	-0.22224412182463502
CP000393.1	7159519	7160247	0.23336151611316
CP000393.1	540346	541866	0.128951371784887
CP000393.1	709826	710833	-0.28537283352564397
CP000393.1	4435624	4445142	-0.268049385953415
CP000393.1	3789405	3789626	-0.172881495298857
CP000393.1	3231810	3232271	0.28359082856095097
CP000393.1	6024293	6025342	-0.178109312108915
CP000393.1	592556	594907	-0.189538981016298
CP000393.1	6749103	6750278	-0.10848348583192
CP000393.1	3741511	3743316	-0.22224325817221202
CP000393.1	2556828	2558183	-0.21126834800239605
CP000393.1	2776831	2777406	0.320037513385618
CP000393.1	6154179	6154697	0.257218385653864
CP000393.1	2077704	2078402	-0.197682956837725
CP000393.1	7064571	7065665	0.244545092442512
CP000393.1	6056265	6056957	0.22096927901279603
CP000393.1	758513	759103	-0.189444236204708
CP000393.1	1488276	1489448	0.18072063068993804
CP000393.1	4804738	4806717	-0.234333779949771
CP000393.1	5808254	5808802	0.29984840328413503
CP000393.1	6504895	6505806	0.220997829446169
CP000393.1	4924188	4925303	0.258416347254568
CP000393.1	3610554	3612473	0.257643251708015
CP000393.1	5073506	5075638	0.12093821641370801
CP000393.1	5250054	5250512	0.134499126254804
CP000393.1	6985955	6986332	-0.45367469716854497
CP000393.1	7663626	7665005	0.130146936596166
CP000393.1	4065862	4066671	-0.284628554701825
CP000393.1	3080946	3082325	0.21820896474346202
CP000393.1	2339841	2341994	0.21874987586698
CP000393.1	955170	955334	0.31675882876299893
CP000393.1	7440394	7440654	0.252254423515855
CP000393.1	6697857	6698822	0.273219629606724
CP000393.1	3716210	3716572	-0.246386295893868
CP000393.1	484911	486182	0.155738901222769
CP000393.1	1183943	1184485	-0.211576707390691
CP000393.1	2760356	2760865	0.27394425540971107
CP000393.1	1457516	1457776	-0.302236694729842
CP000393.1	2411299	2411625	-0.163179339777211
CP000393.1	4275187	4275582	0.256748092318804
CP000393.1	7673102	7673665	0.345242688552919
CP000393.1	6906691	6907881	-0.247861084032899
CP000393.1	3882122	3883555	-0.21111264194135604
CP000393.1	793660	795066	-0.140660656148936
CP000393.1	1970256	1970465	-0.25586136024623896
CP000393.1	4795204	4796496	0.178794971241601
CP000393.1	244314	244883	-0.330688160062595
CP000393.1	2177667	2179061	-0.21478645238640398
CP000393.1	2961697	2962806	0.160800061794845
CP000393.1	3632059	3632676	-0.297548006517705
CP000393.1	4619069	4620061	-0.24006693905839202
CP000393.1	4988286	4988864	-0.197973019371017
CP000393.1	6991144	6991365	-0.159441586610685
CP000393.1	5088134	5089090	0.196378997080335
CP000393.1	7212651	7213541	0.155344525008637
CP000393.1	372181	372642	-0.15390515882102698
CP000393.1	6725215	6726819	-0.20915967822834802
CP000393.1	2228505	2230655	-0.14959381253138798
CP000393.1	4455348	4455596	-0.24005744362143497
