#chromosome	start	end	baseMean_HFe
CP000393.1	3233677	3233826	21.0410191818354
CP000393.1	5314909	5344512	1948.0585936140699
CP000393.1	4606542	4607075	22.4914244585818
CP000393.1	6464576	6468439	271.443945753162
CP000393.1	1605057	1606238	65.92141164420491
CP000393.1	6820627	6821148	437.370352790539
CP000393.1	2251946	2253229	859.667510490972
CP000393.1	2062784	2064964	1314.92446538164
CP000393.1	110607	111539	60.3715165439559
CP000393.1	4688863	4689375	222.57523046087996
CP000393.1	164262	164930	83.3242442295172
CP000393.1	4245029	4245688	444.017306491272
CP000393.1	4387208	4388773	364.07054463735903
CP000393.1	4932298	4936287	6243.81445194247
CP000393.1	4651572	4651973	684.263994253687
CP000393.1	2146092	2148653	187.22648060407502
CP000393.1	5534737	5535423	15.965503984000302
CP000393.1	1858962	1860110	27.480254443157897
CP000393.1	7669368	7671188	1648.42649018031
CP000393.1	3411283	3411393	166.48365011899799
CP000393.1	1157941	1161882	1910.0013898541602
CP000393.1	7372662	7373090	4109.2839964173
CP000393.1	5384892	5385815	822.792374428639
CP000393.1	1798046	1798495	2160.9903009936497
CP000393.1	2985899	2986225	15.251482253350199
CP000393.1	7087590	7087889	148.34836698536301
CP000393.1	1661572	1662207	156.934310008642
CP000393.1	389480	390406	81.68333913134279
CP000393.1	6763550	6764887	402.775257337091
CP000393.1	7739867	7740070	147.91785967925802
CP000393.1	1450074	1451684	220.211018492043
CP000393.1	4665302	4667113	822.296609958399
CP000393.1	6001967	6002401	40.843016848721795
CP000393.1	6610445	6611059	201.54349641905603
CP000393.1	7063624	7064181	315.183929386843
CP000393.1	2065274	2068273	1908.2114088995002
CP000393.1	3990853	3992991	743.23969538435
CP000393.1	5621371	5621856	43.422038458337404
CP000393.1	1266310	1267314	109.635659816569
CP000393.1	7326380	7329043	235.007317963497
CP000393.1	4034600	4035040	4022.3019002937895
CP000393.1	6265398	6265739	964.1666988664309
CP000393.1	3181525	3182670	367.767635007031
CP000393.1	3619958	3620287	154.39305579956698
CP000393.1	3165641	3169732	310.722748004724
CP000393.1	3594845	3595114	89.0614374663021
CP000393.1	4335620	4335760	3819.0502201718
CP000393.1	105879	106097	173.69257220926602
CP000393.1	7378708	7380708	2482.23903258408
CP000393.1	4847767	4848852	455.117327377194
CP000393.1	2250045	2251889	443.943160342194
CP000393.1	6018552	6019571	926.0190660453211
CP000393.1	4484081	4485901	279.974761295566
CP000393.1	936923	938272	3433.46250210604
CP000393.1	5904039	5905364	215.56747322607498
CP000393.1	1074302	1075885	1057.12556451825
CP000393.1	5026980	5027939	95.45226203369741
CP000393.1	7173887	7175413	25673.4662367231
CP000393.1	1178080	1179156	16145.117165810701
CP000393.1	3837039	3837518	32.2424148025443
CP000393.1	4377026	4378090	248.319945865318
CP000393.1	6431811	6433106	1246.73006734612
CP000393.1	7663161	7663586	502.898687104721
CP000393.1	3033921	3034799	1421.46162790751
CP000393.1	536956	538086	818.923502477414
CP000393.1	4156349	4158544	311.479299427623
CP000393.1	5201657	5202055	368.988780564875
CP000393.1	6552902	6553891	199.94370186866502
CP000393.1	1758177	1758362	10.274146596744
CP000393.1	6366665	6368674	1393.0207471776098
CP000393.1	3980136	3982016	550.493353795558
CP000393.1	344301	345062	21.1887063863133
CP000393.1	1553319	1553792	167.440619835165
CP000393.1	1707587	1709560	242.26143381348498
CP000393.1	6170467	6174096	320.358825567617
CP000393.1	7086641	7087372	81.62355383114809
CP000393.1	2702305	2704974	462.658727452668
CP000393.1	748560	749348	820.08864128165
CP000393.1	2560492	2561721	374.44927414511596
CP000393.1	1503514	1504245	1258.3776630074199
CP000393.1	5140081	5142144	261.150617285215
CP000393.1	1320189	1322276	288.93664349597697
CP000393.1	2939721	2941274	73.63731609931492
CP000393.1	4598528	4601408	541.690685880536
CP000393.1	7681269	7681541	402.53450329021797
CP000393.1	3805467	3807194	486.85211123375296
CP000393.1	3640631	3642940	311.098352024044
CP000393.1	4204343	4204415	3095.4760443556397
CP000393.1	6070522	6071931	482.63969362305
CP000393.1	551450	551788	55.054045857538796
CP000393.1	733867	735744	41.9935096188944
CP000393.1	4614966	4618961	260.543814301067
CP000393.1	6290967	6291212	84.9741732836505
CP000393.1	3618887	3619681	341.546054078853
CP000393.1	4953926	4954645	136.183761481703
CP000393.1	5424986	5425170	224.98340424909802
CP000393.1	3569986	3570354	103.607473556781
CP000393.1	404593	405453	1116.3824904204
CP000393.1	4213178	4214185	92.8813088730697
CP000393.1	5980539	5985200	406.62418560560303
CP000393.1	5508138	5508824	25.456924066328202
CP000393.1	5934688	5934846	24.640080224443196
CP000393.1	2060638	2061978	289.317867332923
CP000393.1	940019	941476	1488.44690357259
CP000393.1	7201522	7201686	16.3643273446842
CP000393.1	6499151	6499837	20.7211782418634
CP000393.1	2770453	2771763	332.267212708698
CP000393.1	3089050	3089946	25.3599612161232
CP000393.1	6218249	6218560	129.4826422984
CP000393.1	3883631	3883963	99.1662663560033
CP000393.1	3355872	3356336	70.98506685762959
CP000393.1	4352351	4354093	451.330125921447
CP000393.1	6707507	6710155	106.966161458272
CP000393.1	7740363	7740761	315.667348494531
CP000393.1	3230557	3231741	184.873277585066
CP000393.1	6425695	6425904	22.022052782614498
CP000393.1	109771	110394	448.832206697428
CP000393.1	774747	775223	1247.65612141354
CP000393.1	2042045	2043895	177.901459468599
CP000393.1	3701662	3702078	199.601947501427
CP000393.1	4981509	4981874	243.84107573638698
CP000393.1	2412394	2413023	2079.28932081531
CP000393.1	488541	489149	225.721198187847
CP000393.1	2851266	2852183	1100.58599721762
CP000393.1	5236560	5237315	135.652171123493
CP000393.1	6489249	6490973	540.6493793409401
CP000393.1	4824904	4825479	151.75656255010202
CP000393.1	1029386	1030117	478.628112195164
CP000393.1	1220571	1221530	337.53813148202005
CP000393.1	1813694	1814017	971.975916098674
CP000393.1	5357567	5358226	825.872525639569
CP000393.1	6759682	6760485	991.2623928167341
CP000393.1	3220215	3222668	470.75973650322
CP000393.1	6370825	6371025	292.324305527473
CP000393.1	4250199	4250621	1242.7149185769001
CP000393.1	3953889	3954944	46.0892079069744
CP000393.1	21246	22433	786.6466264316091
CP000393.1	364533	365132	803.713235244235
CP000393.1	345347	347230	8.00653182167204
CP000393.1	3394949	3396190	624.872727758351
CP000393.1	4998864	5000168	450.635003137298
CP000393.1	4726584	4726895	641.615873789916
CP000393.1	6646719	6648005	408.96902849911004
CP000393.1	2164055	2165092	81.8465733832659
CP000393.1	2661209	2663380	520.359977335483
CP000393.1	3961300	3961701	20749.638195537602
CP000393.1	6311621	6312472	424.637366775748
CP000393.1	7141761	7143971	725.271102880249
CP000393.1	3909899	3911002	94.04562488087228
CP000393.1	6998234	6998722	2200.86666004352
CP000393.1	6797474	6799246	199.356326690458
CP000393.1	3027869	3028264	194.876359592206
CP000393.1	1566751	1567509	468.34098690404005
CP000393.1	2710958	2711593	611.190577031849
CP000393.1	1604765	1605049	60.036024084150895
CP000393.1	5305872	5306795	83.6759933090002
CP000393.1	2740494	2740937	976.218772731792
CP000393.1	1863951	1864163	109.784078333928
CP000393.1	4537568	4538155	535.209210349167
CP000393.1	6818479	6819270	340.326244933736
CP000393.1	3431712	3432260	2528.45931642554
CP000393.1	1860117	1862237	825.597782738743
CP000393.1	711457	713475	6726.9604686455295
CP000393.1	328879	329292	1568.57609905943
CP000393.1	1253934	1254506	484.577786163068
CP000393.1	3171686	3175804	44.217356270045
CP000393.1	1575770	1576003	406.58629199202596
CP000393.1	4991854	4992558	332.854348443501
CP000393.1	1168841	1169767	502.86985443706595
CP000393.1	6201951	6202928	881.7899085214771
CP000393.1	5714303	5715343	404.43826955799204
CP000393.1	4316788	4317432	562.623125908182
CP000393.1	6054014	6055195	114.502955947536
CP000393.1	1146046	1147389	98.8901935399524
CP000393.1	2160500	2162746	102.57630545226
CP000393.1	2162739	2163899	40.8679535085666
CP000393.1	3716666	3717073	131.870939892498
CP000393.1	4028145	4029392	213.362458039001
CP000393.1	1282672	1283964	948.285694902692
CP000393.1	5861826	5863352	931.9673491069091
CP000393.1	4646533	4646757	1069.22446023874
CP000393.1	1814647	1814958	506.989721082147
CP000393.1	2475534	2476157	84.8444665086658
CP000393.1	2916260	2918377	73.25304728914209
CP000393.1	5692467	5692793	141.025165445854
CP000393.1	4507368	4507715	1428.5354495511301
CP000393.1	4781715	4782821	2139.7620641342
CP000393.1	7465647	7465841	2650.24734734077
CP000393.1	4142265	4143515	80.6630755042607
CP000393.1	5816905	5817705	462.24940226094805
CP000393.1	7402563	7403309	160.347043670999
CP000393.1	7598976	7600523	90.4979150330308
CP000393.1	1466317	1466853	1918.7680556832102
CP000393.1	3739793	3740176	383.70943427152497
CP000393.1	7136339	7136569	30.1815412192637
CP000393.1	2745892	2746869	9997.63548883459
CP000393.1	4678501	4678791	74.5807020212555
CP000393.1	7673708	7674646	782.8752267160271
CP000393.1	874239	875069	234.219359028544
CP000393.1	1819038	1820042	661.772561037124
CP000393.1	3918665	3919102	114.12063514126801
CP000393.1	5658430	5658603	55.2973377588469
CP000393.1	6891114	6893210	3132.1167315128996
CP000393.1	1766406	1766873	44.093874412530795
CP000393.1	7406254	7407438	711.097153434221
CP000393.1	5274681	5275751	3512.52447742975
CP000393.1	705273	706340	237.637466573789
CP000393.1	578538	580040	122.805123362216
CP000393.1	6211260	6211958	555.841494189813
CP000393.1	3150496	3151161	3175.93806997675
CP000393.1	5064988	5066241	998.8681162838541
CP000393.1	6131500	6132777	53.6481400175948
CP000393.1	2831603	2831749	226.370426391855
CP000393.1	5569827	5570786	773.156090005651
CP000393.1	5022189	5023211	289.46019590382804
CP000393.1	3781847	3782293	457.02318537787005
CP000393.1	1900405	1900476	4268.0243806801
CP000393.1	5917266	5918024	62.146770987120895
CP000393.1	3199942	3201834	125.765249087076
CP000393.1	842842	843702	306.851070523676
CP000393.1	4646985	4647560	1946.3899531385
CP000393.1	6360766	6361701	61.2735677240231
CP000393.1	1175074	1175319	172.09357645417998
CP000393.1	2079608	2080351	69.2452509053452
CP000393.1	3089939	3090757	20.685112910489398
CP000393.1	5665392	5666594	173.381478791885
CP000393.1	3571184	3571870	176.68542660959
CP000393.1	1647640	1648356	63.3527873932374
CP000393.1	812932	814077	654.752998323834
CP000393.1	6781139	6781432	88.99003811643541
CP000393.1	3936845	3938164	316.37023279567103
CP000393.1	3372238	3374190	32.829633269085896
CP000393.1	2049484	2050365	374.25096705875296
CP000393.1	1823465	1824130	593.240615798863
CP000393.1	2933588	2935822	219.65911879468
CP000393.1	6266294	6267253	647.242535631585
CP000393.1	399270	400796	89.9702206826311
CP000393.1	2733181	2733381	24.6661291029242
CP000393.1	4866532	4867038	356.572218369055
CP000393.1	7037039	7037899	150.169964396848
CP000393.1	4907277	4908824	306.250559939423
CP000393.1	7251442	7251807	26.373895453347203
CP000393.1	2287727	2288308	532.400212957082
CP000393.1	3295678	3296571	319.726234889041
CP000393.1	5606666	5606869	2244.7370622910603
CP000393.1	4425850	4427274	78.4286900321113
CP000393.1	2092708	2093247	412.367640749822
CP000393.1	4927313	4927558	9.69816127411927
CP000393.1	852585	853763	245.538116061685
CP000393.1	4406496	4406747	188.780820210693
CP000393.1	7352883	7355186	25.8488956690482
CP000393.1	489261	490346	155.079446304271
CP000393.1	6965009	6965869	240.547338073204
CP000393.1	1509381	1510454	339.098217119299
CP000393.1	4388852	4389517	39.505084479662706
CP000393.1	4601878	4603359	7.68289934627741
CP000393.1	1591706	1593103	166.567766979193
CP000393.1	568161	568865	379.832263179721
CP000393.1	412469	412852	2598.42324008708
CP000393.1	2873960	2874526	50.437259042284495
CP000393.1	1829938	1830477	815.7919760705901
CP000393.1	1063223	1063879	409.054303319717
CP000393.1	7711631	7712365	9473.62813293873
CP000393.1	775464	778196	4287.05209674653
CP000393.1	1833562	1833774	81.1588247251867
CP000393.1	3459206	3461368	648.504880960285
CP000393.1	4958128	4960995	793.7726026047619
CP000393.1	6769455	6772010	265.034685876759
CP000393.1	4572252	4572590	2982.52416284983
CP000393.1	4410979	4411827	106.94096361437401
CP000393.1	3232566	3233411	286.17482485747996
CP000393.1	3569291	3569746	163.11434066477
CP000393.1	5645835	5647304	237.259198486997
CP000393.1	7222153	7223097	175.202120696399
CP000393.1	3747453	3748199	184.954103537295
CP000393.1	5445853	5446965	1601.63045621644
CP000393.1	6666903	6667550	387.52925343901603
CP000393.1	6361841	6362395	90.08074558641322
CP000393.1	3794910	3795137	43.5769430772197
CP000393.1	735970	737883	79.04501759967529
CP000393.1	1219601	1220023	489.66905086179
CP000393.1	3535928	3536137	24.183053911029102
CP000393.1	3780471	3781574	535.0987899177729
CP000393.1	7726052	7726225	61.1635281983838
CP000393.1	4317526	4318032	743.608521625633
CP000393.1	4342197	4343225	1024.81181136309
CP000393.1	292667	292939	275.720351603867
CP000393.1	4807381	4808442	45.0345657683706
CP000393.1	3233969	3236647	222.405651569784
CP000393.1	6461220	6464168	152.172985434524
CP000393.1	3238692	3239666	52.558283582200396
CP000393.1	2227399	2227725	122.12116623956001
CP000393.1	6290196	6290903	77.5439924410438
CP000393.1	5754717	5762189	1391.35305736095
CP000393.1	204811	205926	1237.14547368236
CP000393.1	2747218	2747757	2910.76557414653
CP000393.1	6994503	6995267	425.357628673183
CP000393.1	7528183	7528671	217.179732860722
CP000393.1	5121072	5121512	52.833990741810595
CP000393.1	6746543	6746992	377.007672998415
CP000393.1	6180637	6185721	403.26066792998
CP000393.1	4110199	4112451	747.134816407019
CP000393.1	1552440	1553297	332.00830627752003
CP000393.1	2614511	2614873	37.6036536128826
CP000393.1	3643250	3643588	57.1982832474841
CP000393.1	6261144	6261545	49.9751047807217
CP000393.1	4779572	4780357	543.632456737943
CP000393.1	409830	410546	2335.3612734632397
CP000393.1	3396279	3397265	3182.2697230832696
CP000393.1	57894	58106	24.624794361050895
CP000393.1	1786867	1788537	153.53560852869
CP000393.1	1892035	1892247	16.992514896658598
CP000393.1	2565521	2565934	457.029321072268
CP000393.1	3092206	3092802	9.862612217066259
CP000393.1	186490	187761	319.510918129471
CP000393.1	7060053	7061093	1150.2906642553999
CP000393.1	2081009	2086984	1332.06139604881
CP000393.1	3886603	3887382	210.278604521889
CP000393.1	3463816	3464174	144713.466563875
CP000393.1	4249660	4250151	1938.3067613021103
CP000393.1	6531525	6532598	334.28256386578096
CP000393.1	7050474	7051247	221.894213839062
CP000393.1	6665759	6666274	139.12115973467598
CP000393.1	2552960	2554372	356.001226023562
CP000393.1	4649758	4650291	1406.0363660899
CP000393.1	22680	23072	83.22691572287171
CP000393.1	1123316	1123678	943.915503891713
CP000393.1	738642	739301	139.209046389644
CP000393.1	3528353	3529612	41.3151875631776
CP000393.1	5198881	5199489	317.818870781305
CP000393.1	1881454	1881882	20.5647957479042
CP000393.1	6158506	6158751	54.671359394830596
CP000393.1	4209106	4210269	67.935576602725
CP000393.1	5774037	5774372	122.95587078923501
CP000393.1	7159519	7160247	372.386467807245
CP000393.1	540346	541866	912.236796531666
CP000393.1	709826	710833	122.50727858125
CP000393.1	4435624	4445142	164.843602546741
CP000393.1	3789405	3789626	2074.28863959814
CP000393.1	3231810	3232271	66.9375180794239
CP000393.1	6024293	6025342	426.01859713989995
CP000393.1	592556	594907	119.99870081453001
CP000393.1	6749103	6750278	1120.5016692339
CP000393.1	3741511	3743316	891.874539035746
CP000393.1	2556828	2558183	216.990225536228
CP000393.1	2776831	2777406	123.47961689254801
CP000393.1	6154179	6154697	631.666465395869
CP000393.1	2077704	2078402	156.396823399439
CP000393.1	7064571	7065665	5150.43809546627
CP000393.1	6056265	6056957	123.607778310031
CP000393.1	758513	759103	918.6432138944501
CP000393.1	1488276	1489448	242.754383995922
CP000393.1	4804738	4806717	100.903611936277
CP000393.1	5808254	5808802	1287.81099995278
CP000393.1	6504895	6505806	124.360559938156
CP000393.1	4924188	4925303	85.47312418946849
CP000393.1	3610554	3612473	2212.0608470016396
CP000393.1	5073506	5075638	1259.309123723
CP000393.1	5250054	5250512	597.974637813512
CP000393.1	6985955	6986332	11.4986135611819
CP000393.1	7663626	7665005	1297.3915451217501
CP000393.1	4065862	4066671	272.505417909081
CP000393.1	3080946	3082325	70.68821457359721
CP000393.1	2339841	2341994	1831.97478586488
CP000393.1	955170	955334	39.4851560462644
CP000393.1	7440394	7440654	8777.24370169123
CP000393.1	6697857	6698822	2195.64801973378
CP000393.1	3716210	3716572	5997.08603201026
CP000393.1	484911	486182	502.710307248178
CP000393.1	1183943	1184485	310.721054693537
CP000393.1	2760356	2760865	990.0043179102651
CP000393.1	1457516	1457776	122.934584202463
CP000393.1	2411299	2411625	1490.2937228352698
CP000393.1	4275187	4275582	49.226861250214995
CP000393.1	7673102	7673665	933.043203858527
CP000393.1	6906691	6907881	59.6329238099016
CP000393.1	3882122	3883555	452.254993796474
CP000393.1	793660	795066	407.365122498632
CP000393.1	1970256	1970465	103.637418443073
CP000393.1	4795204	4796496	172.99002955727101
CP000393.1	244314	244883	3009.78921149714
CP000393.1	2177667	2179061	61.9723035912809
CP000393.1	2961697	2962806	326.552657720727
CP000393.1	3632059	3632676	32.465658548751996
CP000393.1	4619069	4620061	66.2098298228089
CP000393.1	4988286	4988864	436.48164596129305
CP000393.1	6991144	6991365	433.33838804974096
CP000393.1	5088134	5089090	110.396128987926
CP000393.1	7212651	7213541	1108.16459008625
CP000393.1	372181	372642	201.69951325657502
CP000393.1	6725215	6726819	111.418982708722
CP000393.1	2228505	2230655	1387.67585194955
CP000393.1	4455348	4455596	63.046284312752505
CP000393.1	3929540	3932383	26.256153135160602
CP000393.1	1420682	1420915	24.2850249876805
